query_id	subject_id	percent_identity	alignment_length	evalue	bit_score
g18089.t1	hypothetical protein LUZ63_018069 [Rhynchospora breviuscula]	34.35	393	6.5361e-32	129.413
g18089.t1	hypothetical protein LUZ62_077516 [Rhynchospora pubera]	31.84	402	3.34315e-31	127.487
g18089.t1	hypothetical protein IEQ34_005126 [Dendrobium chrysotoxum]	31.82	418	3.45677e-29	122.094
g18089.t1	hypothetical protein M5K25_006498 [Dendrobium thyrsiflorum]	30.73	423	4.0227e-28	119.398
g18089.t1	hypothetical protein IHE45_18G093700 [Dioscorea alata]	31.52	387	2.32863e-26	114.005
g18089.t1	hypothetical protein KFK09_006724 [Dendrobium nobile]	29.04	427	2.61378e-26	114.39
g18089.t1	uncharacterized protein LOC110112922 [Dendrobium catenatum] >gb|PKU62188.1| hypothetical protein MA16_Dca011481 [Dendrobium catenatum]	29.27	427	3.22472e-26	114.005
g18089.t1	hypothetical protein J5N97_005988 [Dioscorea zingiberensis]	33.85	387	1.02921e-24	109.383
g18089.t1	uncharacterized protein LOC110026558 [Phalaenopsis equestris]	30.02	423	8.65957e-24	107.457
g18089.t1	hypothetical protein BS78_09G173500 [Paspalum vaginatum]	27.86	463	3.42798e-23	106.686
g18089.t1	hypothetical protein SETIT_3G209200v2 [Setaria italica]	30.80	435	7.29181e-23	105.531
g18089.t1	hypothetical protein SEVIR_3G214500v4 [Setaria viridis]	29.93	441	1.09159e-22	105.145
g18089.t1	uncharacterized protein [Miscanthus floridulus]	30.46	394	2.42807e-20	98.2117
g18089.t1	hypothetical protein PVAP13_3KG484075 [Panicum virgatum]	27.90	448	1.31959e-19	96.2857
g18089.t1	hypothetical protein HU200_031870 [Digitaria exilis]	29.62	449	2.16005e-19	95.5153
g18089.t1	hypothetical protein Zm00014a_022856 [Zea mays]	29.16	439	6.42211e-19	94.3597
g18089.t1	unnamed protein product [Urochloa decumbens]	30.31	386	3.14113e-18	92.0485
g18089.t1	uncharacterized protein LOC119281670 [Triticum dicoccoides]	33.70	273	4.57068e-18	92.0485
g18089.t1	unnamed protein product [Urochloa decumbens]	29.61	385	5.63392e-18	91.2781
g18089.t1	hypothetical protein ABZP36_031160 [Zizania latifolia]	28.79	455	7.96287e-18	90.8929
g18089.t1	hypothetical protein ZEAMMB73_Zm00001d010591 [Zea mays]	28.76	445	1.01806e-17	90.8929
g18089.t1	hypothetical protein KSP39_PZI013831 [Platanthera zijinensis]	28.09	413	1.04086e-17	89.7373
g18089.t1	hypothetical protein QOZ80_5BG0417390 [Eleusine coracana subsp. coracana] >dbj|GJN14683.1| hypothetical protein PR202_gb01538 [Eleusine coracana subsp. coracana]	29.66	445	1.91485e-17	89.7373
g18089.t1	hypothetical protein BRADI_2g22620v3 [Brachypodium distachyon]	29.21	445	2.64345e-17	89.7373
g18089.t1	hypothetical protein HU200_025998 [Digitaria exilis]	35.32	252	6.35097e-17	88.1965
g18089.t1	hypothetical protein HU200_024229 [Digitaria exilis]	28.64	440	7.08219e-17	88.5817
g18089.t1	uncharacterized protein LOC125548779 [Triticum urartu]	33.57	277	9.35538e-17	87.4261
g18089.t1	unnamed protein product [Triticum turgidum subsp. durum]	33.57	277	9.71589e-17	87.4261
g18089.t1	hypothetical protein PVAP13_3NG079722 [Panicum virgatum]	27.82	435	1.43586e-16	87.0409
g18089.t1	uncharacterized protein [Triticum aestivum]	32.49	277	2.23933e-16	86.2705
g18089.t1	hypothetical protein GUJ93_ZPchr0010g8650 [Zizania palustris]	29.95	434	3.36185e-16	86.2705
g18089.t1	unnamed protein product [Urochloa decumbens]	27.47	455	6.31783e-16	85.5001
g18089.t1	hypothetical protein HU200_004856 [Digitaria exilis]	33.20	253	7.21659e-16	85.1149
g18089.t1	hypothetical protein BAE44_0026408 [Dichanthelium oligosanthes]	27.55	461	7.9331e-16	85.1149
g18089.t1	uncharacterized protein LOC119272252 [Triticum dicoccoides]	33.57	277	8.62362e-16	85.1149
g18089.t1	uncharacterized protein [Triticum aestivum] >emb|CDM84830.1| unnamed protein product [Triticum aestivum]	33.08	266	1.02252e-15	84.3445
g18089.t1	hypothetical protein QOZ80_5AG0369810 [Eleusine coracana subsp. coracana]	28.54	445	1.07301e-15	84.7297
g18089.t1	uncharacterized protein LOC124663027 [Lolium rigidum]	31.50	273	1.22175e-15	83.9593
g18089.t1	unnamed protein product [Miscanthus lutarioriparius]	28.51	435	1.5178e-15	84.3445
g18089.t1	unnamed protein product [Urochloa decumbens]	27.47	455	1.79255e-15	83.9593
g18089.t1	hypothetical protein VPH35_053775 [Triticum aestivum]	33.08	266	3.89069e-15	83.1889
g18089.t1	unnamed protein product [Alopecurus aequalis]	31.86	295	4.61143e-15	82.8037
g18089.t1	hypothetical protein KSP40_PGU004821 [Platanthera guangdongensis]	27.36	402	6.85378e-15	81.2629
g18089.t1	uncharacterized protein LOC109780539 [Aegilops tauschii subsp. strangulata] >ref|XP_044353598.1| uncharacterized protein [Triticum aestivum] >gb|KAF7038425.1| hypothetical protein CFC21_048612 [Triticum aestivum] >gb|XBI20036.1| hypothetical protein VPH35_061418 [Triticum aestivum]	31.87	273	1.63028e-14	80.4925
g18089.t1	hypothetical protein AXF42_Ash008115 [Apostasia shenzhenica]	29.86	365	1.94808e-14	80.4925
g18089.t1	uncharacterized protein LOC124663021 [Lolium rigidum]	32.12	274	2.86909e-14	80.1073
g18089.t1	hypothetical protein E2562_007680 [Oryza meyeriana var. granulata]	30.72	459	3.20933e-14	80.1073
g18089.t1	unnamed protein product [Miscanthus lutarioriparius]	26.90	435	9.30737e-14	78.9518
g18089.t1	unnamed protein product [Alopecurus aequalis]	29.74	306	1.09058e-13	78.1814
g18089.t1	hypothetical protein PR202_ga04978 [Eleusine coracana subsp. coracana] >dbj|GJM89259.1| hypothetical protein PR202_ga05431 [Eleusine coracana subsp. coracana]	28.75	400	2.21999e-13	77.7962
g18089.t1	hypothetical protein GQ55_3G234700 [Panicum hallii var. hallii]	29.97	367	4.35584e-13	76.6406
g18089.t1	uncharacterized protein C2845_PM05G34960 [Panicum miliaceum]	29.63	297	9.16453e-13	75.0998
g18089.t1	hypothetical protein D1007_56821 [Hordeum vulgare]	28.45	457	1.70913e-12	75.0998
g18089.t1	hypothetical protein PAHAL_3G244500 [Panicum hallii]	27.65	434	6.24143e-12	73.1738
g18089.t1	hypothetical protein ZWY2020_047114 [Hordeum vulgare]	28.57	273	1.10016e-11	72.0182
g18089.t1	hypothetical protein EE612_030105, partial [Oryza sativa] >dbj|BAS94489.1| Os05g0470900, partial [Oryza sativa Japonica Group]	30.73	384	1.59641e-11	72.4034
g18089.t1	hypothetical protein OsI_20298 [Oryza sativa Indica Group]	30.73	384	1.64235e-11	72.0182
g18089.t1	uncharacterized protein [Oryza sativa Japonica Group] >gb|KAF2931227.1| hypothetical protein DAI22_05g194100 [Oryza sativa Japonica Group] >dbj|BAF17725.2| Os05g0470900 [Oryza sativa Japonica Group]	30.73	384	1.64938e-11	72.0182
g18089.t1	hypothetical protein HPP92_017496 [Vanilla planifolia]	31.09	238	2.03911e-11	68.5514
g18089.t1	hypothetical protein D1007_07355 [Hordeum vulgare]	28.57	273	2.05872e-11	71.2478
g18089.t1	uncharacterized protein LOC123440571 [Hordeum vulgare subsp. vulgare]	28.57	273	2.31812e-11	71.2478
g18089.t1	hypothetical protein ZWY2020_043918 [Hordeum vulgare]	29.10	457	2.52598e-11	71.2478
g18089.t1	hypothetical protein HPP92_018100 [Vanilla planifolia]	31.09	238	3.88989e-11	67.781
g18089.t1	uncharacterized protein [Miscanthus floridulus]	33.03	333	5.49632e-11	70.0922
g18089.t1	uncharacterized protein [Setaria viridis] >gb|TKW17525.1| hypothetical protein SEVIR_5G372900v4 [Setaria viridis]	34.85	241	7.17896e-11	69.707
g18089.t1	uncharacterized protein [Miscanthus floridulus]	33.03	333	1.01979e-10	69.3218
g18089.t1	uncharacterized protein [Lolium perenne]	30.86	269	1.76641e-10	68.5514
g18089.t1	uncharacterized protein LOC120708538 [Panicum virgatum] >gb|KAG2601669.1| hypothetical protein PVAP13_5KG612500 [Panicum virgatum]	30.82	331	2.05191e-10	68.5514
g18089.t1	uncharacterized protein LOC120282930 [Dioscorea cayenensis subsp. rotundata]	32.64	193	2.40625e-10	66.6254
g18089.t1	unnamed protein product [Miscanthus lutarioriparius]	30.65	336	2.47093e-10	68.1662
g18089.t1	hypothetical protein OsJ_18882 [Oryza sativa Japonica Group]	35.00	200	3.20445e-10	68.1662
g18089.t1	uncharacterized protein [Triticum aestivum]	27.80	259	3.86426e-10	67.781
g18089.t1	uncharacterized protein LOC8057744 [Sorghum bicolor] >gb|KAG0539991.1| hypothetical protein BDA96_03G370200 [Sorghum bicolor]	32.80	314	7.38179e-10	66.6254
g18089.t1	hypothetical protein CFC21_007778 [Triticum aestivum] >gb|XBJ18631.1| hypothetical protein VPH35_009753 [Triticum aestivum]	29.36	419	1.07182e-09	66.2402
g18089.t1	uncharacterized protein C2845_PM06G18860 [Panicum miliaceum]	27.48	302	1.21519e-09	65.855
g18090.t1	hypothetical protein C4D60_Mb02t09360 [Musa balbisiana]	44.69	226	2.4704e-50	173.711
g18090.t1	unnamed protein product [Musa banksii]	43.61	227	3.5967e-50	172.94
g18090.t1	unnamed protein product, partial [Musa hybrid cultivar]	50.77	195	1.05822e-49	171.785
g18090.t1	NAC domain-containing protein 74-like [Musa acuminata AAA Group]	42.50	240	1.22309e-49	171.785
g18090.t1	NAC domain-containing protein 86-like [Musa acuminata AAA Group] >emb|CAL9203802.1| unnamed protein product [Musa hybrid cultivar]	43.17	227	1.72269e-49	171.4
g18090.t1	unnamed protein product, partial [Musa hybrid cultivar]	50.77	195	2.55583e-49	174.481
g18090.t1	unnamed protein product, partial [Musa textilis]	47.78	203	3.18209e-49	169.859
g18090.t1	unnamed protein product, partial [Musa hybrid cultivar]	51.28	195	4.71888e-49	173.711
g18090.t1	unnamed protein product [Musa hybrid cultivar]	43.17	227	5.54467e-49	169.859
g18090.t1	unnamed protein product, partial [Musa banksii]	50.77	195	3.59091e-48	171.4
g18090.t1	unnamed protein product, partial [Musa acuminata var. zebrina]	49.22	193	4.07216e-48	171.4
g18090.t1	unnamed protein product [Musa textilis]	44.69	226	6.38458e-48	167.162
g18090.t1	unnamed protein product [Musa hybrid cultivar]	51.28	195	6.42105e-48	172.94
g18090.t1	hypothetical protein GW17_00056991 [Ensete ventricosum]	48.17	191	1.13528e-47	165.622
g18090.t1	hypothetical protein BHM03_00011995 [Ensete ventricosum]	48.17	191	1.27627e-47	165.622
g18090.t1	hypothetical protein OPV22_028084 [Ensete ventricosum] >gb|RWW90774.1| hypothetical protein BHE74_00000233 [Ensete ventricosum]	48.17	191	1.41255e-47	165.236
g18090.t1	hypothetical protein B296_00011598 [Ensete ventricosum]	48.17	191	1.83888e-47	165.236
g18090.t1	unnamed protein product [Musa acuminata subsp. burmannicoides]	48.86	176	2.28386e-47	166.007
g18090.t1	hypothetical protein MUK42_16218 [Musa troglodytarum]	43.10	239	2.51468e-47	167.162
g18090.t1	hypothetical protein MUK42_16218 [Musa troglodytarum]	43.10	239	4.4359e-47	166.777
g18090.t1	unnamed protein product, partial [Musa textilis]	49.73	183	4.76646e-47	165.622
g18090.t1	hypothetical protein MUK42_27356 [Musa troglodytarum]	43.81	226	4.8694e-47	164.466
g18090.t1	hypothetical protein MUK42_27873 [Musa troglodytarum]	49.72	181	4.92046e-47	166.007
g18090.t1	hypothetical protein MUK42_27356 [Musa troglodytarum]	43.81	226	5.6741e-47	164.851
g18090.t1	hypothetical protein MUK42_27789 [Musa troglodytarum]	50.57	174	7.23456e-47	164.081
g18090.t1	unnamed protein product, partial [Musa textilis]	50.27	183	9.08014e-47	166.392
g18090.t1	hypothetical protein MUK42_27873 [Musa troglodytarum]	49.18	183	1.1651e-46	165.622
g18090.t1	unnamed protein product [Musa acuminata var. zebrina]	51.23	162	2.48016e-46	159.073
g18090.t1	hypothetical protein MUK42_16218 [Musa troglodytarum]	43.67	229	9.6898e-46	162.54
g18090.t1	hypothetical protein C4D60_Mb02t04880 [Musa balbisiana]	49.48	194	6.10936e-44	164.851
g18090.t1	unnamed protein product [Musa banksii]	50.31	159	1.77148e-41	145.976
g18090.t1	NAC domain-containing protein 86-like [Musa acuminata AAA Group]	49.69	159	2.12219e-41	146.362
g18090.t1	hypothetical protein MUK42_27873 [Musa troglodytarum]	50.66	152	1.55305e-39	141.739
g18090.t1	hypothetical protein MUK42_27789 [Musa troglodytarum]	50.66	152	3.83244e-39	140.584
g18090.t1	NAC transcription factor 29-like [Musa acuminata AAA Group] >ref|XP_065023235.1| NAC transcription factor 29-like [Musa acuminata AAA Group]	48.43	159	5.48268e-39	140.198
g18090.t1	hypothetical protein MUK42_16218 [Musa troglodytarum]	50.00	152	2.26678e-38	138.272
g18090.t1	hypothetical protein C4D60_Mb02t09610 [Musa balbisiana]	52.08	144	3.38979e-38	137.887
g18090.t1	NAC domain containing protein 50-like [Musa acuminata AAA Group]	50.94	159	2.16642e-37	136.346
g18090.t1	hypothetical protein MUK42_27356 [Musa troglodytarum]	49.67	151	1.76419e-36	133.65
g18090.t1	Plus-3 domain [Musa troglodytarum]	46.74	184	3.79125e-36	134.035
g18090.t1	hypothetical protein MUK42_27356 [Musa troglodytarum]	49.01	151	3.53307e-35	130.568
g18090.t1	unnamed protein product [Musa hybrid cultivar]	48.67	150	5.23536e-35	129.798
g18090.t1	unnamed protein product, partial [Musa acuminata subsp. burmannicoides]	52.59	135	2.4723e-34	127.487
g18090.t1	unnamed protein product [Musa acuminata var. zebrina]	48.32	149	2.78154e-34	127.872
g18090.t1	hypothetical protein MUK42_27356 [Musa troglodytarum]	45.93	172	5.45498e-34	129.413
g18090.t1	unnamed protein product [Musa acuminata var. zebrina]	51.97	127	8.05883e-34	125.176
g18090.t1	hypothetical protein MUK42_27343 [Musa troglodytarum]	44.72	161	1.42381e-33	126.331
g18090.t1	hypothetical protein MUK42_27343 [Musa troglodytarum]	44.72	161	1.46087e-33	125.946
g18090.t1	hypothetical protein MUK42_16433, partial [Musa troglodytarum]	53.19	141	3.93367e-33	127.102
g18090.t1	hypothetical protein MUK42_27789 [Musa troglodytarum]	55.83	120	2.67152e-32	124.405
g18090.t1	Plus-3 domain [Musa troglodytarum]	46.07	178	6.2633e-32	125.176
g18090.t1	unnamed protein product [Musa acuminata subsp. malaccensis]	56.48	108	7.81111e-31	117.087
g18090.t1	hypothetical protein C4D60_Mb02t09630 [Musa balbisiana]	43.48	161	8.24216e-31	119.783
g18090.t1	hypothetical protein MUK42_27873 [Musa troglodytarum]	52.71	129	2.03701e-30	121.709
g18090.t1	Plus-3 domain [Musa troglodytarum]	46.33	177	2.03992e-30	126.331
g18090.t1	unnamed protein product [Musa acuminata var. zebrina]	49.23	130	7.70657e-29	112.849
g18090.t1	hypothetical protein MUK42_28193 [Musa troglodytarum] >emb|CAL9079544.1| unnamed protein product [Musa textilis]	51.30	115	1.23864e-26	106.686
g18090.t1	unnamed protein product [Musa acuminata subsp. burmannicoides]	45.71	140	4.17661e-26	106.301
g18090.t1	hypothetical protein OPV22_028127 [Ensete ventricosum]	48.80	125	8.66908e-26	105.145
g18090.t1	unnamed protein product [Musa banksii]	54.13	109	1.57917e-25	103.605
g18090.t1	hypothetical protein MUK42_35955, partial [Musa troglodytarum]	42.22	180	2.59264e-25	107.457
g18090.t1	hypothetical protein MUK42_35955, partial [Musa troglodytarum]	42.22	180	2.59972e-25	107.457
g18090.t1	hypothetical protein OPV22_028150 [Ensete ventricosum]	45.28	106	3.09418e-23	97.8265
g18090.t1	NAP-like protein [Crocus sativus]	32.20	205	2.40641e-22	98.5969
g18090.t1	hypothetical protein OPV22_028151 [Ensete ventricosum]	36.05	172	2.60696e-22	98.2117
g18090.t1	NAC domain-containing protein 029 [Tulipa gesneriana]	33.33	195	4.83805e-22	97.8265
g18090.t1	hypothetical protein KFK09_020155 [Dendrobium nobile]	34.25	181	1.66597e-21	96.6709
g18090.t1	NAC transcription factor 29-like [Phalaenopsis equestris]	35.20	179	2.79237e-21	96.2857
g18090.t1	hypothetical protein IEQ34_015472 [Dendrobium chrysotoxum]	33.15	181	3.25165e-21	95.9005
g18090.t1	NAC transcription factor 29 [Acorus gramineus]	33.53	170	3.30953e-21	95.5153
g18090.t1	NAC transcription factor 29 [Acorus calamus]	33.53	170	3.82326e-21	95.5153
g18090.t1	NAC domain-containing protein [Dioscorea alata]	31.31	198	6.51181e-21	95.1301
g18090.t1	NAC transcription factor 29 [Zostera marina]	31.34	201	6.78727e-21	94.7449
g18090.t1	NAC transcription factor 29-like [Dioscorea cayenensis subsp. rotundata]	32.54	209	7.92122e-21	93.9745
g18090.t1	unnamed protein product [Urochloa decumbens] >emb|CAM0148591.1| unnamed protein product [Urochloa decumbens]	35.36	181	7.93346e-21	97.8265
g18090.t1	unnamed protein product [Urochloa decumbens]	35.36	181	8.16593e-21	97.8265
g18090.t1	unnamed protein product [Urochloa decumbens]	35.36	181	9.88134e-21	97.8265
g18090.t1	hypothetical protein MUK42_32628 [Musa troglodytarum]	48.89	90	1.01654e-20	90.5077
g18090.t1	unnamed protein product [Urochloa decumbens]	35.36	181	1.02223e-20	97.8265
g18090.t1	unnamed protein product [Urochloa decumbens]	35.36	181	1.04586e-20	97.8265
g18090.t1	hypothetical protein [Colocasia esculenta]	32.09	187	1.05606e-20	95.1301
g18090.t1	unnamed protein product [Urochloa decumbens]	35.36	181	1.11749e-20	97.8265
g18090.t1	unnamed protein product [Urochloa decumbens] >emb|CAL4967568.1| unnamed protein product [Urochloa decumbens]	32.04	206	1.12723e-20	95.1301
g18090.t1	NAC domain-containing protein 53-like [Panicum hallii] >gb|PAN36734.1| hypothetical protein PAHAL_6G305800 [Panicum hallii] >gb|PUZ52719.1| hypothetical protein GQ55_6G292200 [Panicum hallii var. hallii]	35.36	181	1.13348e-20	97.8265
g18090.t1	unnamed protein product [Urochloa decumbens]	35.36	181	1.16059e-20	97.8265
g18090.t1	NAC domain-containing protein 17-like [Panicum miliaceum]	35.36	181	1.18745e-20	97.8265
g18090.t1	NAC domain-containing protein 2-like [Dioscorea cayenensis subsp. rotundata]	31.31	198	1.25576e-20	94.3597
g18090.t1	unnamed protein product [Urochloa decumbens]	30.13	239	1.98266e-20	94.3597
g18090.t1	unnamed protein product [Urochloa decumbens]	30.13	239	2.09479e-20	94.3597
g18090.t1	hypothetical protein PVAP13_6KG413300 [Panicum virgatum]	35.59	177	2.11415e-20	96.6709
g18090.t1	hypothetical protein PVAP13_6KG413300 [Panicum virgatum]	35.59	177	2.36431e-20	96.6709
g18090.t1	NAC domain-containing protein 53-like [Panicum virgatum] >gb|KAG2585785.1| hypothetical protein PVAP13_6KG413300 [Panicum virgatum]	35.59	177	2.63687e-20	96.6709
g18090.t1	NAC domain-containing protein 16-like [Phragmites australis]	35.03	177	2.89395e-20	96.6709
g18090.t1	hypothetical protein M5K25_018531 [Dendrobium thyrsiflorum]	32.60	181	3.00888e-20	94.3597
g18090.t1	uncharacterized protein LOC133895340 [Phragmites australis]	35.59	177	3.13114e-20	96.6709
g18090.t1	hypothetical protein PVAP13_6NG362800 [Panicum virgatum]	34.81	181	3.378e-20	96.2857
g18090.t1	NAC domain-containing protein 78 [Dichanthelium oligosanthes]	34.81	181	3.396e-20	96.2857
g18090.t1	NAC domain-containing protein 17-like isoform X3 [Miscanthus floridulus]	34.25	181	3.44424e-20	96.2857
g18090.t1	NAC domain-containing protein 53-like [Panicum virgatum] >gb|KAG2580750.1| hypothetical protein PVAP13_6NG362800 [Panicum virgatum] >gb|KAG2580752.1| hypothetical protein PVAP13_6NG362800 [Panicum virgatum]	34.81	181	3.55209e-20	96.2857
g18090.t1	hypothetical protein BS78_07G229800 [Paspalum vaginatum]	34.46	177	3.76066e-20	96.2857
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Canna indica]	65.05	618	0.0	786.949
g18091.t1	unnamed protein product [Musa acuminata subsp. malaccensis]	64.23	615	0.0	746.503
g18091.t1	unnamed protein product [Musa acuminata subsp. burmannicoides]	63.92	618	0.0	745.732
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale] >ref|XP_042461280.1| protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale]	63.87	595	0.0	739.569
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale] >ref|XP_042456034.1| protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale]	63.53	595	0.0	737.258
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale]	63.87	595	0.0	735.332
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale]	63.53	595	0.0	732.635
g18091.t1	hypothetical protein C4D60_Mb05t09320 [Musa balbisiana]	63.03	614	0.0	723.391
g18091.t1	hypothetical protein ZIOFF_013247 [Zingiber officinale]	61.55	619	0.0	723.005
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale]	59.71	618	0.0	698.353
g18091.t1	hypothetical protein ZIOFF_009299 [Zingiber officinale]	56.48	671	0.0	695.271
g18091.t1	protein MALE DISCOVERER 2 [Elaeis guineensis]	60.88	565	0.0	689.108
g18091.t1	hypothetical protein ZIOFF_002756 [Zingiber officinale]	58.25	618	0.0	666.381
g18091.t1	inactive receptor-like serine/threonine-protein kinase At2g40270 isoform X1 [Phoenix dactylifera]	54.96	615	0.0	661.759
g18091.t1	inactive receptor-like serine/threonine-protein kinase [Cocos nucifera]	61.85	519	0.0	654.055
g18091.t1	unnamed protein product [Musa hybrid cultivar]	58.05	615	0.0	641.728
g18091.t1	protein MALE DISCOVERER 2-like [Typha latifolia]	54.13	606	0.0	637.491
g18091.t1	protein MALE DISCOVERER 2-like [Typha angustifolia]	55.54	596	0.0	637.491
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Typha latifolia]	55.54	596	0.0	634.41
g18091.t1	inactive receptor-like serine/threonine-protein kinase At2g40270 [Typha angustifolia]	54.13	606	0.0	628.632
g18091.t1	inactive receptor-like serine/threonine-protein kinase At2g40270 isoform X2 [Typha latifolia]	54.36	596	0.0	612.838
g18091.t1	putative LRR receptor-like serine/threonine-protein kinase [Apostasia shenzhenica]	50.74	609	0.0	599.356
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale] >ref|XP_042451560.1| protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale]	59.13	526	0.0	582.022
g18091.t1	hypothetical protein Cni_G15074 [Canna indica]	52.66	583	0.0	579.326
g18091.t1	inactive receptor-like serine/threonine-protein kinase At2g40270 [Zingiber officinale]	54.05	555	0.0	575.089
g18091.t1	inactive receptor-like serine/threonine-protein kinase At2g40270 [Zingiber officinale]	53.87	555	0.0	574.704
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale]	52.17	577	0.0	568.926
g18091.t1	inactive receptor-like serine/threonine-protein kinase At2g40270 [Zingiber officinale]	53.77	571	0.0	567.385
g18091.t1	hypothetical protein KFK09_016862 [Dendrobium nobile]	47.44	626	0.0	563.148
g18091.t1	hypothetical protein HPP92_018483 [Vanilla planifolia]	47.78	607	0.0	549.28
g18091.t1	hypothetical protein HPP92_019100 [Vanilla planifolia]	47.78	607	0.0	548.895
g18091.t1	hypothetical protein ZIOFF_062909 [Zingiber officinale]	50.78	577	0.0	538.495
g18091.t1	hypothetical protein ZIOFF_065851 [Zingiber officinale]	52.36	571	0.0	538.11
g18091.t1	unnamed protein product [Musa acuminata var. zebrina]	74.36	351	0.0	535.798
g18091.t1	protein MALE DISCOVERER 2 isoform X2 [Musa acuminata AAA Group]	73.71	350	0.0	535.028
g18091.t1	protein MALE DISCOVERER 2 isoform X2 [Musa acuminata AAA Group]	62.02	208	6.32865e-72	247.284
g18091.t1	protein MALE DISCOVERER 2 isoform X1 [Musa acuminata AAA Group] >ref|XP_064964369.1| protein MALE DISCOVERER 2 isoform X1 [Musa acuminata AAA Group] >emb|CAL9175797.1| unnamed protein product [Musa hybrid cultivar]	74.07	351	0.0	534.643
g18091.t1	protein MALE DISCOVERER 2 isoform X1 [Musa acuminata AAA Group] >ref|XP_064964369.1| protein MALE DISCOVERER 2 isoform X1 [Musa acuminata AAA Group] >emb|CAL9175797.1| unnamed protein product [Musa hybrid cultivar]	62.02	208	6.07449e-72	247.284
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Musa acuminata AAA Group] >ref|XP_065038317.1| protein MALE DISCOVERER 2-like isoform X2 [Musa acuminata AAA Group]	73.71	350	0.0	534.258
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Musa acuminata AAA Group] >ref|XP_065038317.1| protein MALE DISCOVERER 2-like isoform X2 [Musa acuminata AAA Group]	62.50	208	1.8539e-73	251.136
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Musa acuminata AAA Group] >ref|XP_065038316.1| protein MALE DISCOVERER 2-like isoform X1 [Musa acuminata AAA Group] >emb|CAL9044137.1| unnamed protein product [Musa banksii]	74.07	351	0.0	534.258
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Musa acuminata AAA Group] >ref|XP_065038316.1| protein MALE DISCOVERER 2-like isoform X1 [Musa acuminata AAA Group] >emb|CAL9044137.1| unnamed protein product [Musa banksii]	62.50	208	1.81747e-73	251.136
g18091.t1	hypothetical protein OPV22_006788 [Ensete ventricosum]	77.34	331	0.0	532.332
g18091.t1	hypothetical protein OPV22_006788 [Ensete ventricosum]	59.62	208	2.07004e-67	235.343
g18091.t1	inactive receptor-like serine/threonine-protein kinase At2g40270 isoform X2 [Zingiber officinale]	50.26	577	0.0	531.561
g18091.t1	hypothetical protein OPV22_010311 [Ensete ventricosum]	51.73	549	3.78111e-180	523.087
g18091.t1	LRR receptor-like serine threonine-protein kinase [Musa troglodytarum] >gb|URE01722.1| LRR receptor-like serine threonine-protein kinase [Musa troglodytarum]	75.87	344	3.61045e-178	521.161
g18091.t1	LRR receptor-like serine threonine-protein kinase [Musa troglodytarum]	76.23	345	3.73183e-178	521.161
g18091.t1	unnamed protein product [Musa textilis]	75.87	344	4.61281e-178	521.546
g18091.t1	unnamed protein product [Musa textilis]	62.07	203	1.04709e-71	246.899
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale] >ref|XP_042385609.1| protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale]	69.08	359	8.50085e-173	504.212
g18091.t1	protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale] >ref|XP_042385609.1| protein MALE DISCOVERER 2-like isoform X2 [Zingiber officinale]	56.60	106	2.32312e-23	110.153
g18091.t1	inactive receptor-like serine/threonine-protein kinase [Carex littledalei]	47.19	570	2.27938e-172	506.138
g18091.t1	hypothetical protein GUJ93_ZPchr0005g14336 [Zizania palustris]	50.83	539	4.3256e-172	521.546
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale]	69.08	359	1.59421e-170	501.516
g18091.t1	protein MALE DISCOVERER 2-like isoform X1 [Zingiber officinale]	59.60	198	7.83027e-65	228.024
g18091.t1	protein MALE DISCOVERER 2-like [Panicum virgatum] >gb|KAG2618658.1| hypothetical protein PVAP13_3NG079721 [Panicum virgatum]	46.71	578	3.55778e-170	500.36
g18091.t1	protein MALE DISCOVERER 2 isoform X1 [Setaria italica] >gb|RCV17301.1| hypothetical protein SETIT_3G209100v2 [Setaria italica]	46.49	598	4.57074e-170	501.13
g18091.t1	protein MALE DISCOVERER 1 isoform X1 [Setaria viridis] >gb|TKW26791.1| hypothetical protein SEVIR_3G214400v4 [Setaria viridis]	46.32	598	1.20126e-169	499.975
